"CALL #(ITEM)","TOT CHKOUT","INTL USE "
"DR431 .S238 2009","4","2"
"D568.3 .P76 2009","3","0"
"BT83.57 .S69313 2008","2","0"
"HV675 .B76 2009","3","1"
"JC263.V632 C648 2009","0","0"
"K231 .R39 2009","2","3"
"HC106.5 .W55 2009","0","0"
"BF448 .B465 2009","1","1"
"RA644.M2 D57 2009","1","0"
"JA75.8 .B82 2009","0","0"
"R126.G8 M38 2008","2","2"
"HV9481.T442 C353 2009","2","0"
"K555 .L388 2009","1","1"
"JV341 .L36 2009","5","0"
"HG4910 .D393 2009","4","2"
"HV6439.U5 D53 2009","2","0"
"HV6545 .O94 2009","3","0"
"JF2051 .K26 2009","1","0"
"KF9695 .C76 2009","0","1"
"JQ1850.A91 S234 2009","1","1"
"KF4778 .K67 2009","6","1"
"HQ314 .B35 2009","10","0"
"HN120.Z9 S637 2009","4","0"
"GF75 .F69 2009","0","0"
"BF713 .T69 2009","2","0"
"GN347 .V565 2009","5","0"
"JZ5333 .A27 2009","2","0"
"HC447 .L553 2008","0","1"
"JC251.S8 C36 2009","4","2"
"LB3609 .G75 2009","0","0"
"HD9000.5 .C67 2009","2","1"
"HV6432 .C679x 2009","0","0"
"GE160.F6 E576 2009","1","0"
"GN34.3.F53 F52 2009","11","0"
"HQ784.M3 H37 2009","3","2"
"BF441 .I5 2009","5","0"
"RC533 .A756 2009","4","1"
"HV1454.2.U6 I56 2009","3","0"
"HT384.U52 L672 2009","1","0"
"HN723 .F36 2009","1","0"
"HE2791.M663 H637 2009","0","0"
"HF1359 .P65 2008","0","0"
"JZ5538 .P675 2009","4","1"
"JA84.F8 A835 2009","2","0"
"HM676 .H67 2009","0","0"
"HS2330.K63 M38 2009","13","2"
"HV6432.7 .E54 2009","0","0"
"GN635.I65 S73 2009","2","0"
"KJE6415 .S28 2009","0","0"
"HD7287.96.S732 K437 2009","1","0"
"PR878.S5 B35 2007","2","0"
"PQ8550.417.A71 A6 2007","0","0"
"CS3010.Z9 S736 2008","0","0"
"F1392.J4 G87 2004","0","0"
"F1410 .G354 2006","1","0"
"PG7445.E3 S59 2008","0","0"
"N7310.S84 A3 2008","0","0"
"PR6027 .O44  2008","0","1"
"PR3456 .D69 2009","2","0"
"PR6063.O842 C55 2009","0","0"
"HM758 .M36 2005","0","0"
"JQ3566.A71 N87 2004","1","0"
"F334.M6 S46 2007","0","0"
"D217 .E58 2009","0","0"
"HC880 .N53 2006","1","0"
"PR9619.3.P57 B48 2009","0","0"
"PS3558.I5469 U63 2009","0","0"
"HA4734 .A4 2003","1","0"
"DS389 .M577 2008","2","1"
"PR6052.E588 Y68 2009","1","0"
"DS38.6 .B46 2009","25","2"
"HA4734 .A4 2003","1","0"
"HA4734 .A4 2003","1","0"
"B804 .P555 2009","1","0"
"DS731.M87 Z464 1991","0","0"
"HA4734 .A4 2003","1","0"
"PR275.T45 M56 2009","6","0"
"PR9381.9.G39 G73 2008","0","0"
"PR6105.V35 T54 2009","2","0"
"PQ7390.E835 M3 2008","0","0"
"PQ6653.E637 M88 2008","0","0"
"F1799.H375 C355 2008","1","0"
"PL8704.Z95 E57 2006","2","0"
"PQ6657.U37 G84 2008","0","0"
"BV3625.R82 H576 2006","0","0"
"PQ6666.O643 V57 2009","0","0"
"F3021.J5 B3718 2008","0","0"
"P302 .T3655 2009","0","1"
"PG3485.I336 P64 2009","0","0"
"BP185.5.S53 A44 2007","1","0"
"RA514.O78 T98 2007","0","0"
"D802.C95 L8912 2006","0","0"
"PG3478.R338 G67 2008","0","0"
"B4249.I44 S53 2008","0","0"
"PL2949.R66 A529 2009","0","0"
"PG3493.34.E47 K48 2008","0","0"
"BL510 .H76 2008","1","0"
"PG3549.T664 K38 2008","0","1"
"PG3482.7.B46 O36 2008","0","0"
"PL2892.A565 N527 2008","0","3"
"PG3481.E53 L58 2008","0","0"
"PR428.W63 M39 2009","4","1"
"PG3482.L39 D6 2009","0","0"
"PR448.W65 O37 2009","3","2"
"DR584 .G56 2009","2","0"
"DS809 .S84 2009","1","0"
"BR115.C8 C974 2008","1","0"
"PR6062.A735 I87 2009","2","0"
"PS3569.T4513 H68 2009","1","0"
"HT1523 .Y68 2009","2","1"
"JV6003 .H65 no 1261","0","0"
"PR6053.L328 R43 2009","0","0"
"PR9381.9.W39 I5 2008","0","0"
"PG3482.8.U73 T38 2008","0","0"
"PQ3989.2.P524 A97 2007","0","0"
"PG3483.A777 D6 2008","0","0"
"PS3503.A614 Z59 2009","10","0"
"DK290.K65 A3 2008","1","0"
"DS489.84 .B36 2009","7","0"
"PG3485.7.Y138 O88 2009","0","0"
"PR6102.A73 M38 2008","1","1"
"PG3478.L444 I57 2009","1","0"
"PG3479.7.V7693 L28 2009","0","0"
"PG5040.12.A53 Z66 2008","0","0"
"PG5439.21.O65 M98 2008","0","0"
"PG5439.12.A43 T3 2008","0","0"
"DB2822 .L33 2008","0","0"
"DB2816 .L33 2008","0","0"
"DB2813 .H77 2008","0","0"
"HV8202.4.A2 D82 2008","1","0"
"P380 .M78 2008","0","0"
"PQ2676.R48 Z46 2009","0","0"
"F2328.52.P85 A495 2008","0","0"
"DT532.14 .M63 2006","1","0"
"PQ2682.A89 A34 2008","0","0"
"PQ3989.2.G28 A73 2004","0","0"
"PQ3988.5.R42 H63 2008","1","0"
"CT2294 .M63 2005","0","0"
"PN6377.F7 H66 2003","0","0"
"F2320 .G66 2007","0","0"
"PG3482.8.R462 P58 2006","1","0"
"HV9679.L27 R26 2009","2","0"
"PQ8537 .E67 2007","0","1"
"HM479.B68 N35 2008","0","0"
"PQ4504 .P45 2009","0","0"
"DR2242 .K35 2008","0","0"
"PL2942.5.N54 G83 2008","1","0"
"PL2873.N43 J564 2008","3","1"
"PL2274.2.E85 T36 2008","0","0"
"PL2919.W456 M5 2008","5","0"
"PL2843.L8 K49 2008","1","2"
"PL2848.Y8 K664 2008","2","3"
"PL2938.Y8 W829 2008","1","0"
"PQ3988.5.R4 E83 2002","0","0"
"PQ3988.5.R42 F56 2004","0","0"
"PM7854.R4 A87 2005","0","0"
"HD9199.R42 E94 2006","0","0"
"DT469.M422 V39 2008","0","0"
"PQ7797.O82 Z85 2008","1","0"
"BX1683.M3 N53 2006","0","0"
"PQ3986 .M65 2000","0","0"
"TX724 .F468 1993","2","0"
"PL2937.A63 T37 2008","1","1"
"UA709 .T45 2007","0","1"
"JV6003 .H65 no 1265","0","0"
"RS182.5 .P48 2005","0","0"
"E99.I7 W84 2009","1","1"
"PA3612 .A87 2006","3","2"
"F685 .O44 2009","1","1"
"PR146 .C335 2009","2","1"
"PA8585.V6 A66 2009","1","0"
"CT275.A6856 G74 2009","0","0"
"DK214 .R95 2009","4","0"
"F153 .S24 2009","1","0"
"PS3503.I785 Z84 2009","4","1"
"F1034.2 .M36 2009","0","0"
"PJ7864.A384 Q8612 2009","3","0"
"D16.4.J3 H56 2009","1","0"
"DA566.2 .S64 2009","2","0"
"E169.1 .N314 2009","5","0"
"P92.E95 I47 2009","1","0"
"F1035.A1 D53 2009","1","0"
"BM177 .N48 2009","2","0"
"KF368.L36 K56 2009","2","0"
"E78.S7 C315 2009","3","0"
"PR8781.F45 I746 2008","0","0"
"PA8570.S3 A2 2009","2","1"
"BR1720.J5 C25 2009","2","0"
"PJ7816.A6538 M5813 2009","1","0"
"PA4229 .L7 2009","6","2"
"PL1201 .S35 2009","1","0"
"PE1736 .A53 2009","0","1"
"PN2152 .E544 2009","3","0"
"DG223 .N48 2009","5","4"
"F2041 .G733 2009","16","0"
"BS511.3 .R433 2009","8","1"
"PN471 .T33 2009","1","0"
"F128.5 .H43 2009","7","0"
"F1221.N3 S865 2009","1","0"
"PN681 .T47 2009","2","1"
"PR6005.O4 Z6573 2009","0","1"
"F257 .M39 2009","9","1"
"PN145 .P96 2009","15","0"
"DG338 .T7313 2009","4","0"
"PS153.N5 G299 2009","6","1"
"PQ711 .G66 2009","16","0"
"CC79.5.B57 S47 2009","1","0"
"HV6322.3.C7 H75 2009","4","0"
"E78.C2 D535 2009","3","0"
"DK509 .G724 2009","3","0"
"CB5 .C58 2009","1","0"
"B2430.D454 D443 2009","7","1"
"PN6725 .L67 2009","6","1"
"B809.8 .L3413 2009","5","0"
"PS3610.U885 E54 2008","1","0"
"F2326 .T55 2009","7","1"
"PR2976 .N49 2009","0","1"
"PN1995.9.S62 F55 2009","1","3"
"PE1404 .O43 2009","5","1"
"E78.O4 J44 2008","2","0"
"P93 .L47 2008","0","0"
"K235 .W38 2009","0","0"
"PQ4642.E21 W53 2009","16","0"
"P95.82.E85 M43 2008","0","1"
"PQ3919.2.B75 A2 2009","0","0"
"B2132 .E5 2009","1","0"
"F1466.4 .M2813 2009","2","1"
"B1493 .D52 1998","6","0"
"PS3565.R77 Z87 2009","2","1"
"DS664 .T33 2009","5","0"
"P96.I342 I53 2008","1","0"
"PS3554.E44445 W3 2009","5","1"
"PR4710 .W5 2000","7","0"
"DT469.R455 R33 2006","1","0"
"JV6003 .H65 no 1266","0","0"
"DC29.3 .L37 2006","0","0"
"JV6003 .H65 no 1267","2","0"
"PN1995.9.P5 L84 2006","1","0"
"BX485 .S26 2008","0","0"
"BJ2041 .T72 2008","1","0"
"PQ9281.A66 Z525 2005","0","0"
"PQ9281.A66 Z525 2005","0","0"
"PG3482.7.T46 N47 2008","0","0"
"PG3482.8.U954 M49 2008","0","0"
"PG3489.4.R636 T45 2007","1","0"
"BX597.V65 G68 2007","0","0"
"PG3479.T736 T477 2008","5","1"
"PG3479.T736 P56 2008","8","2"
"PL2945.A5 J5 2008","0","0"
"PL2967.5.E7 W36 2008","0","0"
"LA1082 .K34 2007","1","0"
"PL2840.J86 Q25 2008","2","0"
"HC800 .L627 2005","1","0"
"HV95 .U25 2009","0","1"
"JV6003 .H65 Suppl.","2","0"
"JV6003 .H65 no 1268/1269","0","0"
"PS3505.A254 Y45 1995","1","0"
"JV6003 .H65 no 1270","0","0"
"JV6003 .H65 no 1271","0","0"
"PQ3949.2.L38 B63 2006","0","0"
"P130.52.I8 Z877 2009","0","0"
"PR6113.E73 A825 2009b","2","0"
"HC60 .Z535 2009","0","0"
"PQ1459 .E65 2009","2","1"
"UG638 .T39 2009","0","0"
"DT469.M27 L3 2009","1","0"
"Z987.5.C6 M36 2005","2","0"
"DT469.R453 M664 2007","0","0"
"V411 .D38 2009","0","0"
"DR1313.7.A85 W54 2007","0","0"
"PL2947.5.U65 B35 2008","0","2"
"PT9876.23.A49 I8313 2009b","9","1"
"UG773 .M36 2009","0","0"
"PL2925.C42 Y56 2007","3","1"
"UA853.A3 L66 2009","2","0"
"HV6433.S644 E96 2009","4","1"
"UG983 .A37 2009","0","0"
"DB74.5 .B42 1987","9","0"
"DC96 .S85 1990","2","1"
"DB99 .E64 2008","0","0"
"BL1202 .J53 2009","0","0"
"PR6003.E282 M87 2009","6","0"
"PR6052.L328 B43 2007","1","0"
"PQ4882.I2 A6 2008","0","0"
"PR6053.R542 S75 2009","0","0"
"U413.A66 B526 2009","1","0"
"PR6003.E282 Z7757 1995","1","0"
"UA23 .O385 2009","5","0"
"BT734.2 .R46 2006","0","0"
"DS778.M3 X55 2008","1","0"
"DS778.M3 X55 2008","1","0"
"DS747.5 .C445 2008","0","0"
"B3199.A34 H45 2009","3","1"
"E183.8.K6 K5566 2009","0","0"
"DS589.B2 O65 2009","1","0"
"BT218 .A45 2009","0","0"
"D57 .C66 2009","4","1"
"PR603 .C66 2009","0","0"
"PR1924 .G87 2009","2","1"
"CB251 .W54 2009","4","0"
"BT738 .E54 2009","1","0"
"BR1644 .G56 2009","7","0"
"BM532 .S33 2009","1","0"
"PJ1064.C3 M49 2009","2","0"
"D1056.2.M87 K39 2009","3","0"
"PS3561.N68 S435 2009","3","0"
"B3305.M74 W45 2009","4","0"
"E745.L42 K69 2009","9","0"
"BJ1581.2 .R865 2009","15","1"
"PS338.E94 W65 2009","3","0"
"BD111 .M5523 2009","1","0"
"D21.3 .G3513 2009","4","0"
"PN1042 .R26 2009","2","0"
"PJ7862.I18 Z4613 2009","0","1"
"BR515 .N743 2009","10","1"
"PR767 .K57 2009","6","0"
"BP167.3 .S53 2009","0","0"
"PS338.M65 J66 2009","1","0"
"PS595.F45 P64 2009","0","0"
"D804.348 .D78 2009","6","0"
"BX1793 .K73 2009","1","0"
"BX1793 .K73 2009","1","0"
"PR468.R46 H56 2009","0","0"
"E207.G9 T83 2009","3","0"
"CE35 .I2613 2009","0","0"
"E814 .R34 2009","4","0"
"E664.W36 M58 2008","1","0"
"DT433.283 .R5 2009","6","1"
"BD161 .S325 2009","0","0"
"PS659.2 .A47 2009","0","0"
"DA945 .M36 2008","1","0"
"BR563.H57 B85 2009","0","0"
"PS3571.S38 C73 2009","1","0"
"E876 .E343 2009","3","0"
"HC845 .D52 2008","3","0"
"PT8861 .A113 2008","14","0"
"PR9199.3.C62 A6 2009","0","0"
"PE3602 .G66 2008","1","0"
"BT303.2 .B278 2009","5","0"
"PT5881.23.C55 V7513 2008","0","0"
"PC2691 .L66 2009","6","0"
"BS1430.52 .W33 2009","1","0"
"BV4647.P6 F73 2009","8","0"
"BS680.E4 K84 2009","1","0"
"PG3337.L4 G4133 2009","10","1"
"PS3568.A2 H57 2009","1","0"
"PQ2667.A97474 H6613 2009","0","0"
"PQ2666.A7268 J4713 2009","0","0"
"CD950 .K26 2008","5","0"
"PQ3919.2.B4957 P3913 2008","0","0"
"BX4705.J265 A25 2009","0","1"
"PC840.31.R82 A2 2009","0","0"
"P121 .P334 2010","5","1"
"PE1128.A2 L532 2009","2","0"
"PR9639.2.G73 M36 2008","0","1"
"BX8070.L8 W46 2009","2","0"
"F395.M5 D37 2009","4","0"
"PR6110.O73 M66 2008","0","0"
"DU80 .M43 2008","2","0"
"DU117.19 .J46 2008","0","0"
"BS1335.52 .T84 2008","0","1"
"PS3569.W17 O54 2009","0","0"
"PQ3919.2.T517 S48313 2009","0","0"
"PN1661 .P629 2009","2","2"
"BS1515.52 .E39 2009","1","0"
"BS2575.52 .K46 2008","4","0"
"DS79.76 .P66 2008","0","0"
"PR6119.K68 R46 2008","0","0"
"PS3603.L3647 S43 2008","0","2"
"PN1995.75 .W53 2009","0","0"
"PR6069.H335 T73 2009","0","0"
"PR9635.25 .T84 2009","0","0"
"E354 .F74 2009","3","0"
"BL1900.A1 V58 1991","6","0"
"PN1998.3.H85 H82 2008","0","0"
"PM7854.R4 O75 2006","1","0"
"PQ7298.426.A32595 P3 2008","1","0"
"DT469.R43 Q83 2004","0","0"
"JV6003 .H65 no 1272","0","0"
"JV6003 .H65 no 1273","0","0"
"DT469.R325 R48 2007","0","0"
"JV6003 .H65 no 1274","0","0"
"DT469.R5 S235 2000","3","0"
"PQ3989.2.L378 V46 2006","1","0"
"PQ7298.426.O67 A63 2009","0","0"
"PN2287.M77 F7 2008","1","0"
"PN3373 .L477 2008","1","2"
"PQ7298.418.A36 S46 2009","0","0"
"B528 .H6 1910a","0","1"
"JV6003 .H65 no 1275","0","0"
"DA590 .B45 2007","1","0"
"PN6175 .G47 2006","8","3"
"PN1992.3.U5 S58 2008","1","0"
"G530.T6 W57","2","2"
"HT1134.A85 C38 2002","3","0"
"PN2071.I5 T67 2008","2","1"
"PN2287.C263 A3 2008","0","0"
"HT166 .U36 2009","0","0"
"P944.5 .A53 2008","5","1"
"PN1992.8.A6 W55 2007","1","0"
"HV4545.A4 R63 2008","0","0"
"F645.J5 S56 2008","2","0"
"PL2954.J56 L36 2008","2","0"
"JV6003 .H65 no 1276","0","0"
"BL235 .A37 2008","0","0"
"BS2675.3 .C6613","7","3"
"BS2665.3 .K3313","5","0"
"PQ1148.E94 J68 2008","1","0"
"PN2635 .P38 2007","3","0"
"BS2506 .J49","1","2"
"PL2837.C469 Q53 2008","8","1"
"PL2942.3.A94 F823 2003","0","0"
"JV6003 .H65 no 1277","1","1"
"D799.N4 S56 2009","0","0"
"PA3303.Z5 B4","0","1"
"PL2930.5.W52 Y86 2008","1","1"
"PG502 .J497 1993","1","0"
"BL65.P7 N66 2008","0","0"
"DS135.C95 B613 2002","3","0"
"DS119.76 .E37 2008","1","0"
"D804.3 .M3657 2007","0","1"
"HV5453.G3 R67 2009","0","0"
"LC177.A7 R633 2008","0","0"
"PQ2489 2002","0","0"
"PN3503 .A87 2008","0","0"
"DQ443 .G45 2003","0","0"
"DQ443 .G45 2003","0","0"
"PQ7797.M74 Z68 2007","0","0"
"PN5190.C5 M397 2009","2","0"
"PL2947.5.U6 W623 2008","0","0"
"U21.2 .G525 2007","1","0"
"PQ637.F27 D863 2008","3","0"
"DS486.B345 M58 2008","0","0"
"PL2880.U1714 M56 2008","2","1"
"PL2857.E5884 G34 2008","2","1"
"F3021.J5 R4518 2007","0","1"
"DS436 .C66 2001","0","0"
"HQ1742 .S556 2008","1","0"
"DS450.A8 I55 2006","0","0"
"PQ2075 1968","0","0"
"Z845.S59 C53 2008","1","0"
"GN635.I4 C694 1997","1","0"
"GV1694.J37 I5 2009","0","0"
"PQ7298.413.A7837 S87 2008","0","0"
"PL2958.A54 N825 2008","0","0"
"PN1995.9.H3 T46 2009","5","2"
"BX4705.A45 S26 2008","0","0"
"DS921.5.S63 K5613 2009","7","2"
"GV1796.T47 J39 2008","0","0"
"NB1007.M37 C53 2006","0","1"
"HD5708.2.U8 T73 2008","0","0"
"PQ2613.U46 A7713 2009","0","0"
"HQ1742 .S7886 2009","0","0"
"BL1225.R372 R38 2009","2","0"
"BL1373.P37 G8613 2008","0","0"
"PT2623.A81 M419 1920","2","0"
"HN450 .A155 2008","0","0"
"PL2929.4.W8 W66 2008","0","2"
"E470.2 .T37 2009","1","0"
"PN1995.9.S4 C73 2008","2","3"
"B2430.G784 G46 2009","6","0"
"PA4037 .M78 2009","10","2"
"F1376 .L37 2008","2","1"
"DR576 .L38 2009","1","0"
"F1376 .P634 2007","0","1"
"D805.5.A96 L35 2008","1","0"
"BL2530.M4 P63 2007","0","0"
"F1435.3R3 E846 2007","0","0"
"JV7409.C366 R6 2007","0","0"
"PM3969 .B587 2007","1","0"
"JN96.A58 H47 2009","0","0"
"PL2303.C4 Z92","1","0"
"DA690.P968 P37 2009","3","0"
"HC800 .J64 2007","0","0"
"HB3722 .R58 2009","6","1"
"JK2281 .B643 2009","4","1"
"HD3616.E8 I16 2009","0","1"
"GV401 .C36 2009","1","2"
"RC553.A88 T37 2009","4","0"
"HF1713 .H88 2009","5","1"
"LB2806.36 .P69 2009","8","2"
"JN7011 .C58 2007","0","3"
"RA649 .A43 2009","10","2"
"R745 .Z45 2008","1","1"
"JA84.E9 W44 2009","0","0"
"HV6441 .G685 2009","2","0"
"JZ1570 .G76 2009","6","2"
"HG1601 .F46 2009","1","0"
"HC240.25.G4 G47 2006","0","0"
"HD30.28 .H36635 2009","0","0"
"HM708 .H356 2009","2","1"
"GV979.S9 G86 2009","2","0"
"HM753 .K73 2009","0","0"
"BF408 .M329 2009","4","0"
"HC79.I5 R47 v. 16","0","0"
"HD2930 .I674 2007","2","0"
"GE45.R44 L37 2009","0","0"
"GN282.5 .T83 2009","2","1"
"JZ1305 .B67513 2009","0","0"
"HC681 .F44 2009","2","0"
"HG3978 .M46 2009","0","0"
"RC201.6.G32 A947 2009","3","0"
"JZ1316 .S74 2008","2","0"
"JZ5584.J3 L44 2009","0","0"
"QH332 .P46 2009","3","0"
"RC552.P67 P67 2009","5","2"
"KF8915 .B664 2009","1","0"
"HD69.P75 T3884 2008","0","1"
"JK411 .B69 2009","1","0"
"JN1129.C7 R43 2005","1","0"
"HV6533.M4 M32 2009","2","0"
"JZ1480.A57 C6 2009","3","3"
"JZ5588 .H46 2009","3","0"
"HQ1236.5.S7 O36 2009","5","0"
"HF5415.13 .R368 2009","0","0"
"HG186.S6 S617 2009","2","0"
"K487.G45 S68 2009","4","0"
"HB801 .M493 2009","11","1"
"HJ2305 .N67 2009","0","0"
"JZ6374 .T73 2009","0","0"
"LC212.9 .T76 2009","2","1"
"HD6490.O7 U55 2009","0","0"
"K3943 .F574 2009","1","1"
"GV722 1948 .P55 2007","3","1"
"LB1060 .P828 2009","2","1"
"HQ73.3.N62 K364 2009","4","1"
"JC359 .M862 2009","1","0"
"JQ1062.A58 G38 2008","0","0"
"JN181 .B87 2009","3","0"
"HV741 .R67 2009","2","1"
"HV6432 .M46 2008","1","1"
"LB1029.T4 M87 2009","2","2"
"LC4802 .S46 2009","0","0"
"HV7150.5 .A57 2007","0","0"
"HF1456.5.A64 F74 2008","1","0"
"GV956.N42 R93 2009","1","0"
"RJ506.D4 V47 2009","6","0"
"LB1570 .B3134 2009","0","1"
"GV481 .D46 2009","0","0"
"RA395.A3 G49 2008","2","0"
"RC552.A5 R85 2009","2","0"
"HT241 .E39 2009","4","0"
"RC553.A88 E58 2008","5","2"
"LB1631 .E86 2009","5","1"
"HC241 .E88 2009","2","0"
"RC569.5.V53 C53 2009","10","0"
"LC1201 .K369 2009","0","0"
"HF5429.6.I5 H57 2008","0","0"
"JL86.I58 I58 2006","0","0"
"BP190.5.S3 N26 2007","2","0"
"HD62.47 .B43 2008","0","0"
"LC4704.85 .M36 2009","0","1"
"LB1139.23 .B38 2009","1","0"
"HD1415 .A437 2009","12","0"
"LB2331.63 .E94 2006","2","0"
"HD2844.7 .M37 2007","1","0"
"HV40 .H58 2009","4","0"
"HQ682 .U44413 2009","4","1"
"HC441 .H34 2009","2","1"
"LB1573.7 .B83 2009","2","1"
"RC554 .P488 2009","5","0"
"RJ505.P6 P522 2009","2","1"
"QC981.8.C5 G52 2009","10","2"
"LC4718 .R43 2009","3","0"
"LB1591 .P76 2009","3","0"
"JQ5995 .S43 2007","1","0"
"HD9999.S452 Z43 2009","1","0"
"BF697 .F447 2009","1","0"
"BF175.5.I53 C67 2009","0","0"
"GV713 .M38 2009","1","1"
"KZ6311 .P37 2009","4","4"
"GV711.5 .M85 2009","4","1"
"HM881 .O65 2009","10","1"
"QH540.5 .U438 2009","1","0"
"G155.A74 T679 2009","1","0"
"JZ1320 .V47 2009","8","0"
"HG3881.5.I58 P44 2009","7","0"
"LB1139.S6 B36 2009","0","0"
"LC3731 .H34 2009","0","0"
"LB3060.57 .D46 2009","1","0"
"DA890.C23 H65 2008","0","0"
"DA118 .O73 2009","2","0"
"DS6 .B66 2009","6","0"
"P294.5 .E97 2009","4","0"
"HB97.5 .L3148 2009","1","0"
"BT203 .A32 2006","0","0"
"BL803 .I57 2007","8","2"
"HM1271 .S443 2009","1","0"
"PQ2663.H432 Z46 2009","2","0"
"PQ2666.A9795 Z46 2009","0","0"
"PQ3989.2.K4 Z46 2008","2","1"
"DS719 .Z68 2008","1","0"
"JV7933 .S33 2008","0","0"
"F2270.1.E84 S26 2007","0","0"
"HC435.3 .I62447 2008","0","0"
"HD2741 .K39 2005","0","0"
"HV6250.4.W65 G486 2008","7","0"
"PL4659.K33 Z88 2008","0","0"
"PK1822 .P73 2008","0","0"
"PN2021 .A7 1964","10","0"
"PL2934.3.U5 W626 2008","1","0"
"HN120.Y8 G56 2007","2","0"
"DS135.P63 G744 2008","1","0"
"PL2623 K86 2008","0","0"
"PL2851.T435 W6 2008","1","1"
"BP130.4 .Z28 1992","0","0"
"D804.3 .N43 2007","6","1"
"F1435.3.R3 C84 2007","1","0"
"JV6225 .Y688 2008","0","0"
"B132.C38 M57 2008","0","1"
"F1376 .G37 2006","2","1"
"PN1993.5.T5 T53 2006","1","0"
"PL2959.5.N55 D36 2008","0","0"
"HV1448.I4 W66 2008","0","0"
"HN690.Z9 C677864 2008","0","0"
"HC435.2 .I55436 2008","0","0"
"PL2910.W46 A366 2008","2","0"
"R133 .B69 2008","0","0"
"HD9502.E82 T7 2008","0","0"
"PQ7392.N38 C28 2008","0","1"
"DS753.5 .A84 1976","1","0"
"PL2727.S2 X639 2008","0","0"
"PN1993.5.I88 L57 2008","1","0"
"D744.7.F8 B85 2008","3","0"
"BD701 .E383 1959","1","0"
"BS2506 .S76","4","0"
"PQ2674.O16 U88 2009","0","0"
"BL515 .P69 2009","2","0"
"PL2653 .W364 2008","0","0"
"PL2939.5.Z46 A327 2008","0","0"
"HF5549.2.I4 H8585 2008","0","0"
"NK4645 .V55 2009","1","0"
"PK840 .P37 2005","0","0"
"HF1590.15.S63 I63 2008","0","0"
"DA69.3.M56 M6 2008","0","0"
"GN780.22.S6 C36 2008","1","0"
"JS7008 .D97 2002","0","0"
"BQ345 .B83 2009","0","0"
"BL1131.26 .T93 2008","1","1"
"BR165 .J53 1980","5","0"
"DS432.P76 K46 2008","0","0"
"B1674.W354 K467 2009","0","0"
"PN1998.3.A51 S27 2008","1","0"
"HD9685.I42 S27 2008","0","0"
"DS478.A1 J44 2008","0","0"
"PL4758.9.P297 R3613 2008","0","1"
"PL2958.E59 J53 2008","2","1"
"DS478.A1 I85 2008","1","0"
"HQ1742 .W6555 2008","1","1"
"PR129.I5 N48 2008","0","0"
"HQ1240.5.E2 G46 2008","0","0"
"PL2967.5.Y56 M59 2008","0","0"
"BT82.2 .T48 2008","0","0"
"PQ9942.9.S65 A8 2008","0","0"
"DS485.A5542 U544 2008","0","0"
"HD7051 .W67 2006","0","0"
"PM7849.C3 D464 2008","1","0"
"HD7051 .W67 2006","0","0"
"HD7051 .W67 2006","0","0"
"HD7051 .W67 2006","0","0"
"HD7051 .W67 2006","0","0"
"HD7051 .W67 2006","0","0"
"BF311 .A31 2008","0","0"
"HN670.2.Z9 M327 2008","1","1"
"PQ9942.9.D36 M45 2007","0","0"
"JQ231.S656 2008","0","0"
"JC423 .L383 2009","2","0"
"BQ342 .L58 2008","2","0"
"PN1992.3.G7 V56 2009","0","0"
"DS478.A1 W37 2008","0","0"
"HC435.3 .F66 2008","1","0"
"HV5801 .D78 2008","5","1"
"Z8.C5 Y4 1920","0","0"
"Z8.C5 Y4 1920","0","0"
"PL2976.Y82 R8 2008","1","0"
"BX8695.S6 A3 2008","1","0"
"PL248.3.W45 R36 2008","0","0"
"HT169.C82 H657 2007","1","1"
"HV6433.4.I42 B6616 2008","0","0"
"KNS2107.M56 A3 2008","0","0"
"DS479 .B488 2007","0","0"
"PQ3989.2.H36 P47 2007","0","0"
"HD9526.I44 T386 2008","0","0"
"HX44 .M334 2008","0","0"
"BF1622.S7 M37 2008","3","0"
"HB126.I43 R337 2008","0","0"
"PK2916 .S73 2008","0","0"
"PL2928.H4 A57 2008","0","0"
"PR9499.3.M5953 S66 2008","0","0"
"DS481.B6 M85 2008","0","0"
"DS485.P87 G47 2008","0","0"
"DS405 .S58 2008","0","0"
"PK2099.14.A8 S27 2007","1","0"
"DS450.C5 A34 2008","0","0"
"PK1859.D535 G56 2007","0","1"
"HX393 .U87 2008","0","2"
"PK1859.J6 A6 2005","0","0"
"PA3107 .R66 2009","0","0"
"HX393.5 .S57 2008","1","0"
"HC435.2 .E52 2008","0","0"
"PN5379.B462 C43 2008","1","0"
"DS405 .S577 2008","0","0"
"PL2920.E475 C364 2008","2","0"
"PA189 .S74 2009","0","0"
"PL2942.7.M36 J54 2008","0","1"
"PN56.T5 B37 2009","1","1"
"B2430.M34 B29 2009","1","0"
"NA4670 .B86 2008","1","1"
"PQ9942.9.S53 A6 2006","0","0"
"PN57.P77 H86 2008","0","0"
"PQ9942.9.A94 R44 2007","0","0"
"CB69 .B53 2009","1","0"
"PR6003.E4255 A14 2008","1","0"
"PQ9942.9.A44 V5 2004","0","0"
"NA6007.W4 M58 1969","0","0"
"HN683.5 .K413 2008","0","0"
"PQ9942.9.S65 V53 2004","1","0"
"PQ4847.E7 P76 2008","0","0"
"BS2601 .B76","11","0"
"BJ1461 .B47","2","0"
"PQ9284.E44 T46 2008","0","0"
"PR1225 .S25 1970","1","0"
"PG5039.12.R35 B24 2009","0","0"
